Hsz-NTRK1 2000 1000 T083823-NTRK1
rank,node,Fabs,Frel,Class
1552,t050843,6,0.00298359025361,??
1553,t035610,6,0.00298359025361,??
1554,t125716,6,0.00298210735586,??
1555,t099283,6,0.00298210735586,??
1556,t087290,6,0.00298210735586,??
1557,t058721,6,0.00298062593145,??
1558,t163110,6,0.00298062593145,??
1559,t177140,6,0.00297914597815,??
1560,t176213,6,0.00297914597815,??
1561,t083667,6,0.0029776674938,??
1562,t184438,6,0.0029776674938,??
1563,t163461,6,0.0029776674938,??
1564,t109489,6,0.00296882731321,??
1565,t181874,5,0.00249500998004,??
1566,t072679,5,0.00249128051819,??
1567,t066012,5,0.00249003984064,??
1568,t059127,5,0.00248880039821,??
1569,t077187,5,0.00248880039821,??
1570,t121727,4,0.00199900049975,??
1571,t152838,4,0.00199700449326,??
1572,t076351,4,0.00199600798403,??
1573,t079230,4,0.00199600798403,??
1574,t164577,4,0.00199501246883,??
1575,t182139,4,0.00199501246883,??
1576,t093120,4,0.00199501246883,??
1577,t064219,4,0.00199501246883,??
1578,t053524,4,0.00199501246883,??
1579,t030670,4,0.00199501246883,??
1580,t062724,4,0.00199401794616,??
1581,t135867,4,0.00199401794616,??
1582,t030379,4,0.00199401794616,??
1583,t007574,4,0.00199401794616,??
1584,t148691,4,0.00199401794616,??
1585,t172696,4,0.00199401794616,??
1586,t174307,4,0.00199401794616,??
1587,t106566,4,0.00199401794616,??
1588,t163208,4,0.00199401794616,??
1589,t144259,4,0.00199401794616,??
1590,t106378,4,0.00199401794616,??
1591,t061173,4,0.00199401794616,??
1592,t091500,4,0.00199401794616,??
1593,t163109,4,0.00199302441455,??
1594,t182485,4,0.00199302441455,??
1595,t080335,4,0.00199302441455,??
1596,t036439,4,0.00199302441455,??
1597,t189752,4,0.00199302441455,??
1598,t057861,4,0.00199302441455,??
1599,t197063,4,0.00199203187251,??
1600,t146623,4,0.00199203187251,??
1601,t048467,4,0.00199203187251,??
1602,t038416,4,0.00199203187251,??
1603,t094335,4,0.00199203187251,??
1604,t082130,4,0.00199203187251,??
1605,t021674,4,0.00199104031857,??
1606,t054802,4,0.00199104031857,??
1607,t070544,4,0.00199104031857,??
1608,t104950,4,0.00199104031857,??
1609,t100122,4,0.00199104031857,??
1610,t198507,4,0.00199004975124,??
1611,t079436,4,0.00199004975124,??
1612,t128782,4,0.00199004975124,??
1613,t082305,4,0.00199004975124,??
1614,t067572,4,0.00199004975124,??
1615,t146950,4,0.00199004975124,??
1616,t106580,4,0.00198906016907,??
1617,t069391,4,0.00198906016907,??
1618,t074606,4,0.00198906016907,??
1619,t170449,4,0.00198906016907,??
1620,t060186,4,0.00198906016907,??
1621,t141348,4,0.00198906016907,??
1622,t173945,4,0.00198906016907,??
1623,t052902,4,0.00198807157058,??
1624,t078427,4,0.00198807157058,??
1625,t027294,4,0.00198807157058,??
1626,t020863,4,0.0019870839543,??
1627,t054443,4,0.0019870839543,??
1628,t010584,4,0.0019870839543,??
1629,t191266,4,0.0019870839543,??
1630,t094782,4,0.0019870839543,??
1631,t069836,4,0.0019870839543,??
1632,t115290,4,0.00198609731877,??
1633,t081447,4,0.00198609731877,??
1634,t192878,4,0.00198511166253,??
1635,t053041,4,0.00198412698413,??
1636,t135331,3,0.00149402390438,??
1637,t050238,3,0.00149328023892,??
1638,t108673,3,0.00149328023892,??
1639,t059912,3,0.00149253731343,??
1640,t152810,3,0.0014917951268,??
1641,t072573,2,0.000999500249875,??
1642,t138089,2,0.000999000999001,??
1643,t056411,2,0.000998003992016,??
1644,t049495,2,0.000998003992016,??
1645,t186954,2,0.000998003992016,??
1646,t143196,2,0.000998003992016,??
1647,t022472,2,0.000998003992016,??
1648,t052302,2,0.000997506234414,??
1649,t143085,2,0.000997506234414,??
1650,t135899,2,0.000997506234414,??
1651,t135465,2,0.000997506234414,??
1652,t134572,2,0.000997506234414,??
1653,t181879,2,0.000997506234414,??
1654,t099697,2,0.000997506234414,??
1655,t171568,2,0.000997506234414,??
1656,t013070,2,0.000997008973081,??
1657,t106656,2,0.000997008973081,??
1658,t036232,2,0.000997008973081,??
1659,t018122,2,0.000997008973081,??
1660,t159784,2,0.000997008973081,??
1661,t160998,2,0.000997008973081,??
1662,t053191,2,0.000997008973081,??
1663,t135596,2,0.000997008973081,??
1664,t081054,2,0.000997008973081,??
1665,t064708,2,0.000997008973081,??
1666,t170549,2,0.000996512207275,??
1667,t200031,2,0.000996512207275,??
1668,t065898,2,0.000996512207275,??
1669,t188307,2,0.000996512207275,??
1670,t186836,2,0.000996512207275,??
1671,t059013,2,0.000996512207275,??
1672,t160591,2,0.000996512207275,??
1673,t173773,2,0.000996512207275,??
1674,t092394,2,0.000996512207275,??
1675,t147712,2,0.000996512207275,??
1676,t041946,2,0.000996512207275,??
1677,t046448,2,0.000996512207275,??
1678,t079568,2,0.000996512207275,??
1679,t054137,2,0.000996512207275,??
1680,t168154,2,0.000996512207275,??
1681,t050923,2,0.000996512207275,??
1682,t106579,2,0.000996512207275,??
1683,t049845,2,0.000996512207275,??
1684,t190871,2,0.000996512207275,??
1685,t153800,2,0.000996512207275,??
1686,t129664,2,0.000996015936255,??
1687,t144272,2,0.000996015936255,??
1688,t069756,2,0.000996015936255,??
1689,t123522,2,0.000996015936255,??
1690,t093533,2,0.000996015936255,??
1691,t043968,2,0.000996015936255,??
1692,t134571,2,0.000996015936255,??
1693,t120881,2,0.000996015936255,??
1694,t099918,2,0.000996015936255,??
1695,t169573,2,0.000996015936255,??
1696,t072701,2,0.000996015936255,??
1697,t137914,2,0.000996015936255,??
1698,t091011,2,0.000996015936255,??
1699,t161016,2,0.000996015936255,??
1700,t120952,2,0.000996015936255,??
1701,t007449,2,0.000995520159283,??
1702,t090221,2,0.000995520159283,??
1703,t190040,2,0.000995520159283,??
1704,t178145,2,0.000995520159283,??
1705,t158456,2,0.000995520159283,??
1706,t031404,2,0.000995520159283,??
1707,t083816,2,0.000995520159283,??
1708,t144478,2,0.000995520159283,??
1709,t165077,2,0.000995520159283,??
1710,t133362,2,0.000995520159283,??
1711,t073899,2,0.000995520159283,??
1712,t189918,2,0.000995520159283,??
1713,t023107,2,0.000995520159283,??
1714,t081517,2,0.000995520159283,??
1715,t129413,2,0.000995520159283,??
1716,t117193,2,0.000995520159283,??
1717,t106828,2,0.000995520159283,??
1718,t078797,2,0.000995024875622,??
1719,t092873,2,0.000995024875622,??
1720,t197846,2,0.000995024875622,??
1721,t084209,2,0.000995024875622,??
1722,t074602,2,0.000995024875622,??
1723,t082162,2,0.000995024875622,??
1724,t069504,2,0.000995024875622,??
1725,t096892,2,0.000995024875622,??
1726,t031907,2,0.000995024875622,??
1727,t000121,2,0.000995024875622,??
1728,t142011,2,0.000995024875622,??
1729,t078474,2,0.000995024875622,??
1730,t185861,2,0.000995024875622,??
1731,t121348,2,0.000994530084535,??
1732,t149573,2,0.000994530084535,??
1733,t142286,2,0.000994530084535,??
1734,t187068,2,0.000994530084535,??
1735,t009164,2,0.000994530084535,??
1736,t070354,2,0.000994530084535,??
1737,t100058,2,0.000994530084535,??
1738,t190902,2,0.000994530084535,??
1739,t162951,2,0.000994530084535,??
1740,t056505,2,0.000994530084535,??
1741,t050427,2,0.000994530084535,??
1742,t106771,2,0.000994530084535,??
1743,t191679,2,0.000994530084535,??
1744,t081215,2,0.000994035785288,??
1745,t169455,2,0.000994035785288,??
1746,t065717,2,0.000994035785288,??
1747,t167012,2,0.000994035785288,??
1748,t073806,2,0.000994035785288,??
1749,t087966,2,0.000994035785288,??
1750,t103290,2,0.000994035785288,??
1751,t083266,2,0.000994035785288,??
1752,t182223,2,0.000993541977149,??
1753,t083022,2,0.000993541977149,??
1754,t105234,2,0.000993541977149,??
1755,t057480,2,0.000993541977149,??
1756,t078209,2,0.000993541977149,??
1757,t163462,2,0.000993541977149,??
1758,t069142,2,0.000993541977149,??
1759,t163573,2,0.000993048659384,??
1760,t177235,2,0.000993048659384,??
1761,t135560,2,0.000993048659384,??
1762,t176185,2,0.000993048659384,??
1763,t123753,2,0.000992555831266,??
1764,t069591,2,0.000992063492063,??
1765,t065520,2,0.000992063492063,??
1766,t072143,2,0.000992063492063,??
1767,t097679,2,0.000991571641051,??
